loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,next_state,exception_required,exception_type,fully_missing_test_col
L100577,8,2024-06-01,2023-10-01,8,172,350000.0,337932.23,3.0,700-740,<60,36-43,MI,purchase,primary,multi_family,ServicerD,prepaid,0,0,1,0,,2024-06-01,LOS1,complete,0,0,0,0,prepaid,0,,
L100578,1,2023-11-01,2023-10-01,1,239,350000.0,348250.0,5.769,740-780,70-80,20-30,OH,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2023-11-03,LOS1,complete,0,0,0,0,current,0,,
L100578,2,2023-12-01,2023-10-01,2,238,350000.0,346508.75,5.769,740-780,70-80,20-30,OH,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2023-12-01,ServicerFeed,complete,0,0,0,0,current,0,,
L100578,3,2024-01-01,2023-10-01,3,237,350000.0,344776.21,,740-780,70-80,20-30,OH,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2024-01-03,LOS1,complete,0,0,0,0,current,0,,
L100578,4,2024-02-01,2023-10-01,4,236,350000.0,343052.33,5.769,740-780,70-80,20-30,OH,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2024-02-04,ServicerFeed,complete,0,0,0,0,current,0,,
L100578,5,2024-03-01,2023-10-01,5,235,350000.0,341337.06,5.769,740-780,70-80,20-30,OH,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2024-03-02,LOS1,complete,0,0,0,0,current,0,,
L100578,6,2024-04-01,2023-10-01,6,234,350000.0,339630.38,,740-780,70-80,20-30,OH,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2024-04-01,LOS1,complete,0,0,0,0,current,0,,
L100578,7,2024-05-01,2023-10-01,7,233,350000.0,337932.23,,740-780,70-80,20-30,OH,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2024-05-02,LOS1,complete,0,0,0,0,current,0,,
L100578,8,2024-06-01,2023-10-01,8,232,350000.0,336242.57,,740-780,70-80,20-30,OH,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2024-06-04,LOS1,pending,0,0,0,0,current,0,,
L100578,9,2024-07-01,2023-10-01,9,231,350000.0,336242.57,,740-780,70-80,20-30,OH,purchase,primary,single_family,ServicerB,prepaid,0,0,1,0,,2024-07-04,ServicerFeed,complete,0,0,0,0,prepaid,0,,
L100580,1,2023-02-01,2023-01-01,1,179,400000.0,398000.0,,780+,90-95,30-36,FL,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2023-02-01,ServicerFeed,complete,0,0,0,0,current,0,,
L100580,2,2023-03-01,2023-01-01,2,178,400000.0,396010.0,5.507,780+,90-95,30-36,FL,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2023-03-04,LOS1,missing,0,0,0,0,current,0,,
L100580,3,2023-04-01,2023-01-01,3,177,400000.0,394029.95,5.507,780+,90-95,30-36,FL,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2023-04-02,LOS2,complete,0,0,0,0,current,0,,
L100580,4,2023-05-01,2023-01-01,4,176,400000.0,392059.8,5.507,780+,90-95,30-36,FL,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2023-05-02,ServicerFeed,complete,0,0,0,0,current,0,,
L100580,5,2023-06-01,2023-01-01,5,175,400000.0,390099.5,,780+,90-95,30-36,FL,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2023-06-02,ServicerFeed,complete,0,0,0,0,current,1,missing_rate,
L100580,6,2023-07-01,2023-01-01,6,174,400000.0,388149.0,5.507,780+,90-95,30-36,FL,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2023-07-05,ServicerFeed,complete,0,0,0,0,current,0,,
L100580,7,2023-08-01,2023-01-01,7,173,400000.0,386208.26,5.507,780+,90-95,30-36,FL,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2023-08-05,ServicerFeed,complete,0,0,0,0,current,0,,
L100580,8,2023-09-01,2023-01-01,8,172,400000.0,384277.22,,780+,90-95,30-36,FL,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2023-09-01,LOS1,complete,0,0,0,0,current,0,,
L100580,9,2023-10-01,2023-01-01,9,171,400000.0,382355.83,5.507,780+,90-95,30-36,FL,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2023-10-04,ServicerFeed,complete,0,0,0,0,current,0,,
L100580,10,2023-11-01,2023-01-01,10,170,400000.0,380444.05,,780+,90-95,30-36,FL,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2023-11-01,LOS1,complete,0,0,0,0,current,0,,
L100580,11,2023-12-01,2023-01-01,11,169,400000.0,99999999.99,5.507,780+,90-95,30-36,FL,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2023-12-01,ServicerFeed,pending,0,0,0,0,current,0,,
L100580,12,2024-01-01,2023-01-01,12,168,400000.0,376649.12,5.507,780+,90-95,30-36,FL,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2024-01-04,LOS2,complete,0,0,0,0,current,0,,
L100581,1,2024-01-01,2023-12-01,1,359,350000.0,348250.0,6.991,700-740,80-90,<20,PA,purchase,primary,single_family,ServicerD,current,0,0,0,0,,2024-01-04,ServicerFeed,complete,0,0,0,0,current,0,,
L100581,2,2024-02-01,2023-12-01,2,358,350000.0,346508.75,6.991,700-740,80-90,<20,PA,purchase,primary,single_family,ServicerD,current,0,0,0,0,,2024-02-01,LOS1,complete,0,0,0,0,current,0,,
L100581,3,2024-03-01,2023-12-01,3,357,350000.0,344776.21,,700-740,80-90,<20,PA,purchase,primary,single_family,ServicerD,current,0,0,0,0,,2024-03-04,LOS2,complete,0,0,0,0,current,1,missing_rate,
L100581,4,2024-04-01,2023-12-01,4,356,350000.0,343052.33,6.991,700-740,80-90,<20,PA,purchase,primary,single_family,ServicerD,current,0,0,0,0,,2024-04-02,LOS2,complete,0,0,0,0,current,0,,
L100581,5,2024-05-01,2023-12-01,5,355,350000.0,342709.27,,700-740,80-90,<20,PA,purchase,primary,single_family,ServicerD,delinquent_30_60,60,0,0,0,,2024-05-02,LOS2,complete,0,0,0,0,delinquent,0,,
L100581,6,2024-06-01,2023-12-01,6,354,350000.0,342366.56,,700-740,80-90,<20,PA,purchase,primary,single_family,ServicerD,delinquent_30_60,30,0,0,0,,2024-06-05,ServicerFeed,complete,0,0,0,0,delinquent,0,,
L100581,7,2024-07-01,2023-12-01,7,353,350000.0,340654.73,,700-740,80-90,<20,PA,purchase,primary,single_family,ServicerD,current,0,0,0,0,,2024-07-02,LOS1,missing,0,0,0,0,current,0,,
L100581,8,2024-08-01,2023-12-01,8,352,350000.0,338951.46,6.991,700-740,80-90,<20,PA,purchase,primary,single_family,ServicerD,current,0,0,0,0,,2024-08-04,LOS2,complete,0,0,0,0,current,0,,
L100581,9,2024-09-01,2023-12-01,9,351,350000.0,525000.0,,700-740,80-90,<20,PA,purchase,primary,single_family,ServicerD,current,0,0,0,0,,2024-09-05,ServicerFeed,pending,0,0,1,0,current,1,balance_increase_anomaly,
L100581,10,2024-10-01,2023-12-01,10,350,350000.0,524475.0,6.991,700-740,80-90,<20,PA,purchase,primary,single_family,ServicerD,delinquent_90_plus,120,0,0,0,,2024-10-03,LOS1,complete,0,0,0,0,delinquent,0,,
L100581,11,2024-11-01,2023-12-01,11,349,350000.0,523950.53,6.991,700-740,80-90,<20,PA,purchase,primary,single_family,ServicerD,default,90,0,0,1,25-50,2024-11-02,ServicerFeed,complete,0,0,0,0,default,0,,
L100582,1,2023-05-01,2023-04-01,1,179,250000.0,248750.0,6.079,780+,<60,50+,OH,purchase,primary,single_family,ServicerD,current,0,0,0,0,,2023-05-01,LOS2,complete,0,0,0,0,current,0,,
L100582,2,2023-06-01,2023-04-01,2,178,250000.0,247506.25,6.079,780+,<60,50+,OH,purchase,primary,single_family,ServicerD,current,0,0,0,0,,2023-06-01,ServicerFeed,complete,0,0,0,0,current,0,,
L100582,3,2023-07-01,2023-04-01,3,177,250000.0,-246268.72,6.079,780+,<60,50+,OH,purchase,primary,single_family,ServicerD,current,0,0,0,0,,2023-07-03,ServicerFeed,complete,0,0,0,0,current,1,negative_balance,
L100582,4,2023-08-01,2023-04-01,4,176,250000.0,0.0,,780+,<60,50+,OH,purchase,primary,single_family,ServicerD,current,0,0,0,0,,2023-08-01,LOS2,complete,0,0,0,0,current,0,,
L100582,5,2023-09-01,2023-04-01,5,175,250000.0,0.0,6.079,780+,<60,50+,OH,purchase,primary,single_family,ServicerD,current,0,0,0,0,,2023-09-05,LOS1,complete,0,0,0,0,current,0,,
L100582,6,2023-10-01,2023-04-01,6,174,250000.0,0.0,,780+,<60,50+,OH,purchase,primary,single_family,ServicerD,current,0,0,0,0,,2023-10-05,LOS2,complete,0,0,0,0,current,0,,
L100582,7,2023-11-01,2023-04-01,7,173,250000.0,0.0,6.079,780+,<60,50+,OH,purchase,primary,single_family,ServicerD,current,0,0,0,0,,2023-11-02,LOS2,complete,0,0,0,0,current,0,,
L100582,8,2023-12-01,2023-04-01,8,172,250000.0,0.0,6.079,780+,<60,50+,OH,purchase,primary,single_family,ServicerD,current,0,0,0,0,,2023-12-02,LOS1,complete,0,0,0,0,current,0,,
L100582,9,2024-01-01,2023-04-01,9,171,250000.0,0.0,,780+,<60,50+,OH,purchase,primary,single_family,ServicerD,current,0,0,0,0,,2024-01-01,LOS1,complete,0,0,0,0,current,0,,
L100582,10,2024-02-01,2023-04-01,10,170,250000.0,0.0,6.079,780+,<60,50+,OH,purchase,primary,single_family,ServicerD,current,0,0,0,0,,2024-02-01,LOS2,complete,0,0,0,0,current,0,,
L100582,11,2024-03-01,2023-04-01,11,169,250000.0,0.0,6.079,780+,<60,50+,OH,purchase,primary,single_family,ServicerD,current,0,0,0,0,,2024-03-02,LOS1,complete,0,0,0,0,current,0,,
L100582,12,2024-04-01,2023-04-01,12,168,250000.0,0.0,6.079,780+,<60,50+,OH,purchase,primary,single_family,ServicerD,current,0,0,0,0,,2024-04-04,LOS2,complete,0,0,0,0,current,0,,
L100583,1,2023-02-01,2023-01-01,1,239,300000.0,298500.0,7.801,740-780,80-90,43-50,NY,purchase,investment,single_family,ServicerA,current,0,0,0,0,,2023-02-05,LOS1,complete,0,0,0,0,current,0,,
L100583,2,2023-03-01,2023-01-01,2,238,300000.0,297007.5,7.801,740-780,80-90,43-50,NY,purchase,investment,single_family,ServicerA,current,0,0,0,0,,2023-03-03,LOS2,complete,1,0,0,0,current,0,,
L100583,3,2023-04-01,2023-01-01,3,237,300000.0,295522.46,7.801,740-780,80-90,43-50,NY,purchase,investment,single_family,ServicerA,current,0,0,0,0,,2023-04-01,LOS1,complete,0,0,0,0,current,0,,
L100583,4,2023-05-01,2023-01-01,4,236,300000.0,294044.85,7.801,740-780,80-90,43-50,NY,purchase,investment,single_family,ServicerA,current,0,0,0,0,,2023-05-01,ServicerFeed,complete,0,0,0,0,current,0,,
L100583,5,2023-06-01,2023-01-01,5,235,300000.0,292574.63,7.801,740-780,80-90,43-50,NY,purchase,investment,single_family,ServicerA,current,0,0,0,0,,2023-06-05,LOS1,complete,1,0,0,0,current,0,,
L100583,6,2023-07-01,2023-01-01,6,234,300000.0,291111.75,7.801,740-780,80-90,43-50,NY,purchase,investment,single_family,ServicerA,current,0,0,0,0,,2023-07-01,ServicerFeed,complete,0,0,0,0,current,0,,
L100583,7,2023-08-01,2023-01-01,7,233,300000.0,289656.19,7.801,740-780,80-90,43-50,NY,purchase,investment,single_family,ServicerA,current,0,0,0,0,,2023-08-03,LOS1,complete,0,0,0,0,current,0,,
L100583,8,2023-09-01,2023-01-01,8,232,300000.0,288207.91,7.801,740-780,80-90,43-50,NY,purchase,investment,single_family,ServicerA,current,0,0,0,0,,2023-09-03,LOS1,complete,0,0,0,0,current,0,,
L100583,9,2023-10-01,2023-01-01,9,231,300000.0,286766.87,7.801,740-780,80-90,43-50,NY,purchase,investment,single_family,ServicerA,current,0,0,0,0,,2023-10-05,LOS2,pending,0,0,0,0,current,0,,
L100583,10,2023-11-01,2023-01-01,10,230,300000.0,285333.04,,740-780,80-90,43-50,NY,purchase,investment,single_family,ServicerA,current,0,0,0,0,,2023-11-03,ServicerFeed,complete,0,0,0,0,current,0,,
L100583,11,2023-12-01,2023-01-01,11,229,300000.0,283906.37,,740-780,80-90,43-50,NY,purchase,investment,single_family,ServicerA,current,0,0,0,0,,2023-12-05,LOS2,complete,0,0,0,0,current,0,,
L100583,12,2024-01-01,2023-01-01,12,228,300000.0,282486.84,,740-780,80-90,43-50,NY,purchase,investment,single_family,ServicerA,current,0,0,0,0,,2024-01-05,LOS2,pending,0,0,0,0,current,1,missing_rate,
L100584,1,2023-07-01,2023-06-01,1,239,150000.0,149250.0,,740-780,60-70,36-43,PA,refinance,investment,condo,ServicerB,current,0,0,0,0,,2023-07-04,LOS1,complete,0,0,0,0,current,0,,
L100584,2,2023-08-01,2023-06-01,2,238,150000.0,148503.75,7.101,740-780,60-70,36-43,PA,refinance,investment,condo,ServicerB,current,0,0,0,0,,2023-08-03,LOS2,complete,0,0,0,0,current,0,,
L100584,3,2023-09-01,2023-06-01,3,237,150000.0,147761.23,7.101,740-780,60-70,36-43,PA,refinance,investment,condo,ServicerB,current,0,0,0,0,,2023-09-05,ServicerFeed,complete,0,0,0,0,current,0,,
L100584,4,2023-10-01,2023-06-01,4,236,150000.0,147022.43,7.101,740-780,60-70,36-43,PA,refinance,investment,condo,ServicerB,current,0,0,0,0,,2023-10-02,ServicerFeed,pending,0,0,0,0,current,0,,
L100584,5,2023-11-01,2023-06-01,5,235,150000.0,146287.31,,740-780,60-70,36-43,PA,refinance,investment,condo,ServicerB,current,0,0,0,0,,2023-11-04,ServicerFeed,missing,0,1,0,0,current,0,,
L100584,6,2023-12-01,2023-06-01,6,234,150000.0,145555.88,7.101,740-780,60-70,36-43,PA,refinance,investment,condo,ServicerB,current,0,0,0,0,,2023-12-02,ServicerFeed,missing,0,0,0,0,current,0,,
L100584,7,2024-01-01,2023-06-01,7,233,150000.0,144828.1,,740-780,60-70,36-43,PA,refinance,investment,condo,ServicerB,current,0,0,0,0,,2024-01-02,LOS2,complete,0,0,0,0,current,0,,
L100584,8,2024-02-01,2023-06-01,8,232,150000.0,144103.96,7.101,740-780,60-70,36-43,PA,refinance,investment,condo,ServicerB,current,0,0,0,0,,2024-02-02,ServicerFeed,pending,0,0,0,0,current,0,,
L100584,9,2024-03-01,2023-06-01,9,231,150000.0,143383.44,,740-780,60-70,36-43,PA,refinance,investment,condo,ServicerB,current,0,0,0,0,,2024-03-01,LOS2,pending,0,0,0,0,current,0,,
L100584,10,2024-04-01,2023-06-01,10,230,150000.0,142666.52,,740-780,60-70,36-43,PA,refinance,investment,condo,ServicerB,current,0,0,0,0,,2024-04-03,LOS2,complete,0,0,0,0,current,0,,
L100584,11,2024-05-01,2023-06-01,11,229,150000.0,141953.19,7.101,740-780,60-70,36-43,PA,refinance,investment,condo,ServicerB,current,0,0,0,0,,2024-05-02,LOS1,complete,0,0,1,0,current,0,,
L100584,12,2024-06-01,2023-06-01,12,228,150000.0,141243.42,7.101,740-780,60-70,36-43,PA,refinance,investment,condo,ServicerB,current,0,0,0,0,,2024-06-04,LOS2,complete,0,0,0,0,current,0,,
L100585,1,2023-12-01,2023-11-01,1,179,150000.0,149250.0,,780+,70-80,43-50,MI,purchase,primary,condo,ServicerC,current,0,0,0,0,,2023-12-01,LOS1,pending,1,0,0,0,current,0,,
L100585,2,2024-01-01,2023-11-01,2,178,150000.0,-148503.75,6.886,780+,70-80,43-50,MI,purchase,primary,condo,ServicerC,current,0,0,0,0,,2024-01-03,LOS1,complete,0,0,0,0,current,1,negative_balance,
L100585,3,2024-02-01,2023-11-01,3,177,150000.0,0.0,6.886,780+,70-80,43-50,MI,purchase,primary,condo,ServicerC,current,0,0,0,0,,2024-02-03,LOS1,complete,0,0,0,0,current,0,,
L100585,4,2024-03-01,2023-11-01,4,176,150000.0,0.0,6.886,780+,70-80,43-50,MI,purchase,primary,condo,ServicerC,current,0,0,0,0,,2024-03-02,LOS1,complete,0,0,0,0,current,0,,
L100585,5,2024-04-01,2023-11-01,5,175,150000.0,0.0,6.886,780+,70-80,43-50,MI,purchase,primary,condo,ServicerC,current,0,0,0,0,,2024-04-05,LOS2,complete,0,0,0,0,current,0,,
L100585,6,2024-05-01,2023-11-01,6,174,150000.0,0.0,6.886,780+,70-80,43-50,MI,purchase,primary,condo,ServicerC,current,0,0,0,0,,2024-05-02,LOS1,complete,0,0,0,0,current,1,negative_balance,
L100585,7,2024-06-01,2023-11-01,7,173,150000.0,0.0,,780+,70-80,43-50,MI,purchase,primary,condo,ServicerC,current,0,0,0,0,,2024-06-01,LOS1,pending,0,0,0,0,current,0,,
L100585,8,2024-07-01,2023-11-01,8,172,150000.0,0.0,6.886,780+,70-80,43-50,MI,purchase,primary,condo,ServicerC,delinquent_30_60,60,0,0,0,,2024-07-04,LOS1,complete,0,0,0,0,delinquent,0,,
L100585,9,2024-08-01,2023-11-01,9,171,150000.0,0.0,6.886,780+,70-80,43-50,MI,purchase,primary,condo,ServicerC,delinquent_30_60,30,0,0,0,,2024-08-04,LOS2,complete,0,0,0,0,delinquent,0,,
L100585,10,2024-09-01,2023-11-01,10,170,150000.0,0.0,,780+,70-80,43-50,MI,purchase,primary,condo,ServicerC,current,0,0,0,0,,2024-09-03,ServicerFeed,complete,0,0,0,0,current,0,,
L100585,11,2024-10-01,2023-11-01,11,169,150000.0,0.0,,780+,70-80,43-50,MI,purchase,primary,condo,ServicerC,current,0,0,0,0,,2024-10-05,LOS1,complete,0,0,0,0,current,0,,
L100585,12,2024-11-01,2023-11-01,12,168,150000.0,0.0,6.886,780+,70-80,43-50,MI,purchase,primary,condo,ServicerC,delinquent_90_plus,120,0,0,0,,2024-11-05,LOS2,complete,0,1,0,0,delinquent,0,,
L100586,1,2023-11-01,2023-10-01,1,179,250000.0,248750.0,,600-660,70-80,20-30,NC,purchase,primary,single_family,ServicerA,current,0,0,0,0,,2023-11-01,LOS2,complete,0,0,0,0,current,0,,
L100586,2,2023-12-01,2023-10-01,2,178,250000.0,247506.25,6.679,600-660,70-80,20-30,NC,purchase,primary,single_family,ServicerA,current,0,0,0,0,,2023-12-02,LOS2,complete,0,0,0,0,current,0,,
L100586,3,2024-01-01,2023-10-01,3,177,250000.0,246268.72,6.679,600-660,70-80,20-30,NC,purchase,primary,single_family,ServicerA,current,0,0,0,0,,2024-01-05,ServicerFeed,complete,0,0,0,0,current,0,,
L100586,4,2024-02-01,2023-10-01,4,176,250000.0,245037.38,6.679,600-660,70-80,20-30,NC,purchase,primary,single_family,ServicerA,current,0,0,0,0,,2024-02-04,ServicerFeed,pending,0,0,0,0,current,0,,
L100586,5,2024-03-01,2023-10-01,5,175,250000.0,243812.19,,600-660,70-80,20-30,NC,purchase,primary,single_family,ServicerA,current,0,0,0,0,,2024-03-04,LOS1,complete,0,0,0,0,current,0,,
L100586,6,2024-04-01,2023-10-01,6,174,250000.0,242593.13,6.679,600-660,70-80,20-30,NC,purchase,primary,single_family,ServicerA,current,0,0,0,0,,2024-04-04,LOS1,complete,0,0,0,0,current,0,,
L100586,7,2024-05-01,2023-10-01,7,173,250000.0,241380.16,6.679,600-660,70-80,20-30,NC,purchase,primary,single_family,ServicerA,current,0,0,0,0,,2024-05-01,ServicerFeed,pending,0,0,0,0,current,0,,
L100586,8,2024-06-01,2023-10-01,8,172,250000.0,240173.26,,600-660,70-80,20-30,NC,purchase,primary,single_family,ServicerA,current,0,0,0,0,,2024-06-01,LOS2,complete,0,0,0,0,current,0,,
L100586,9,2024-07-01,2023-10-01,9,171,250000.0,238972.39,6.679,600-660,70-80,20-30,NC,purchase,primary,single_family,ServicerA,current,0,0,0,0,,2024-07-03,LOS1,complete,0,1,0,0,current,0,,
L100586,10,2024-08-01,2023-10-01,10,170,250000.0,237777.53,,600-660,70-80,20-30,NC,purchase,primary,single_family,ServicerA,current,0,0,0,0,,2024-08-05,ServicerFeed,complete,0,1,0,0,current,0,,
L100586,11,2024-09-01,2023-10-01,11,169,250000.0,236588.64,,600-660,70-80,20-30,NC,purchase,primary,single_family,ServicerA,current,0,0,0,0,,2024-09-04,ServicerFeed,missing,1,0,0,0,current,0,,
L100586,12,2024-10-01,2023-10-01,12,168,250000.0,235405.7,6.679,600-660,70-80,20-30,NC,purchase,primary,single_family,ServicerA,current,0,0,0,0,,2024-10-03,LOS1,complete,1,0,0,0,current,0,,
L100587,1,2023-09-01,2023-08-01,1,359,300000.0,298500.0,6.273,780+,80-90,43-50,CA,purchase,investment,condo,ServicerC,current,0,0,0,0,,2023-09-03,LOS1,complete,0,0,0,0,current,0,,
L100587,2,2023-10-01,2023-08-01,2,358,300000.0,297007.5,,780+,80-90,43-50,CA,purchase,investment,condo,ServicerC,current,0,0,0,0,,2023-10-03,ServicerFeed,pending,0,0,0,0,current,0,,
L100587,3,2023-11-01,2023-08-01,3,357,300000.0,450000.0,6.273,780+,80-90,43-50,CA,purchase,investment,condo,ServicerC,current,0,0,0,0,,2023-11-05,LOS2,complete,0,0,0,0,current,1,balance_increase_anomaly,
L100587,4,2023-12-01,2023-08-01,4,356,300000.0,447750.0,,780+,80-90,43-50,CA,purchase,investment,condo,ServicerC,current,0,0,0,0,,2023-12-01,ServicerFeed,missing,0,0,0,0,current,1,missing_rate,
L100587,5,2024-01-01,2023-08-01,5,355,300000.0,445511.25,6.273,780+,80-90,43-50,CA,purchase,investment,condo,ServicerC,current,0,0,0,0,,2024-01-05,LOS2,pending,1,0,0,0,current,0,,
L100587,6,2024-02-01,2023-08-01,6,354,300000.0,443283.69,,780+,80-90,43-50,CA,purchase,investment,condo,ServicerC,current,0,0,0,0,,2024-02-03,LOS2,complete,0,0,0,0,current,0,,
L100587,7,2024-03-01,2023-08-01,7,353,300000.0,441067.28,6.273,780+,80-90,43-50,CA,purchase,investment,condo,ServicerC,current,0,0,0,0,,2024-03-03,LOS1,pending,0,0,0,0,current,0,,
L100587,8,2024-04-01,2023-08-01,8,352,300000.0,438861.94,6.273,780+,80-90,43-50,CA,purchase,investment,condo,ServicerC,current,0,0,0,0,,2024-04-05,LOS2,complete,0,0,0,0,current,0,,
L100587,9,2024-05-01,2023-08-01,9,351,300000.0,436667.63,6.273,780+,80-90,43-50,CA,purchase,investment,condo,ServicerC,current,0,0,0,0,,2024-05-03,LOS2,,0,0,0,0,current,0,,
L100587,10,2024-06-01,2023-08-01,10,350,300000.0,-436230.96,,780+,80-90,43-50,CA,purchase,investment,condo,ServicerC,default,90,0,0,1,50+,2024-06-01,LOS2,complete,0,0,0,0,default,1,negative_balance,
L100589,1,2023-12-01,2023-11-01,1,239,250000.0,-248750.0,6.143,780+,80-90,36-43,OH,cashout_refi,second_home,single_family,ServicerB,current,0,0,0,0,,2023-12-02,ServicerFeed,complete,0,1,0,0,current,1,negative_balance,
L100589,2,2024-01-01,2023-11-01,2,238,250000.0,0.0,,780+,80-90,36-43,OH,cashout_refi,second_home,single_family,ServicerB,current,0,0,0,0,,2024-01-01,ServicerFeed,complete,0,0,0,0,current,0,,
L100589,3,2024-02-01,2023-11-01,3,237,250000.0,0.0,,780+,80-90,36-43,OH,cashout_refi,second_home,single_family,ServicerB,current,0,0,0,0,,2024-02-04,LOS2,complete,0,0,0,0,current,0,,
L100589,4,2024-03-01,2023-11-01,4,236,250000.0,0.0,6.143,780+,80-90,36-43,OH,cashout_refi,second_home,single_family,ServicerB,prepaid,0,0,1,0,,2024-03-03,LOS1,pending,0,0,0,0,prepaid,0,,
L100590,1,2023-04-01,2023-03-01,1,359,350000.0,348250.0,6.402,600-660,<60,30-36,NC,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2023-04-05,LOS1,complete,0,0,1,0,current,0,,
L100590,2,2023-05-01,2023-03-01,2,358,350000.0,346508.75,6.402,600-660,<60,30-36,NC,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2023-05-03,LOS2,complete,0,0,0,0,current,0,,
L100590,3,2023-06-01,2023-03-01,3,357,350000.0,344776.21,6.402,600-660,<60,30-36,NC,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2023-06-04,LOS2,complete,0,0,0,0,current,0,,
L100590,4,2023-07-01,2023-03-01,4,356,350000.0,343052.33,6.402,600-660,<60,30-36,NC,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2023-07-01,LOS1,complete,0,0,0,0,current,0,,
L100590,5,2023-08-01,2023-03-01,5,355,350000.0,341337.06,6.402,600-660,<60,30-36,NC,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2023-08-02,LOS1,complete,0,0,0,0,current,0,,
L100590,6,2023-09-01,2023-03-01,6,354,350000.0,339630.38,6.402,600-660,<60,30-36,NC,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2023-09-03,LOS2,pending,0,0,0,0,current,0,,
L100590,7,2023-10-01,2023-03-01,7,353,350000.0,337932.23,6.402,600-660,<60,30-36,NC,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2023-10-05,LOS1,complete,0,0,0,0,current,0,,
L100590,8,2023-11-01,2023-03-01,8,352,350000.0,336242.57,,600-660,<60,30-36,NC,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2023-11-05,ServicerFeed,complete,0,1,0,0,current,0,,
L100590,9,2023-12-01,2023-03-01,9,351,350000.0,334561.35,6.402,600-660,<60,30-36,NC,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2023-12-05,LOS2,complete,0,0,0,0,current,0,,
